1000	6004
2000	19518
3000	26551
4000	41028
5000	70288
6000	88566
7000	121089
8000	160154
9000	198148
10000	244201
11000	295252
12000	352450
13000	410899
14000	479857
15000	549474
16000	627497
17000	712751
18000	794295
19000	886349
20000	974784
21000	1066963
22000	1181445
23000	1286805
24000	1399109
25000	1519477
26000	1650311
27000	1772551
28000	1944726
29000	2052031
30000	2190026
