10000	3002
20000	7021
30000	8992
40000	12511
50000	18428
60000	25001
70000	25025
80000	27523
90000	30571
100000	33024
110000	38534
120000	45031
130000	50040
140000	47032
150000	50054
160000	54057
170000	60047
180000	61044
190000	70062
200000	70052
210000	75091
220000	79040
230000	79061
240000	89067
250000	88084
260000	91067
270000	97088
280000	99057
290000	105077
	
