1000	5000
2000	19517
3000	29021
4000	50538
5000	66157
6000	87569
7000	119875
8000	167127
9000	196239
10000	244769
11000	300757
12000	362111
13000	422316
14000	480006
15000	576047
16000	664246
17000	714906
18000	794913
19000	874781
20000	967871
21000	1081987
22000	1172614
23000	1287736
24000	1397303
25000	1539287
26000	1633515
27000	1763936
28000	1904981
29000	2057638
30000	2194337
